Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
F,18,2637.12,Low,State servant,Security staff,Semi-Urban,39569.97,388.86,Y,Y,3.0,706.34,0,Active,97,2637.12,1,Rural,1,70482.1,25720.48
M,60,1865.72,Low,State servant,Medicine staff,Semi-Urban,118693.77,410.36,Y,N,2.0,589.98,1,Active,818,1865.72,2,Urban,1,198485.77,0.0
F,39,2057.19,Low,Working,Laborers,Semi-Urban,34885.53,173.49,Y,Y,1.0,711.37,0,Unpossessed,744,2057.19,4,Semi-Urban,1,46055.1,22675.59
M,18,2500.03,Low,Working,Accountants,Rural,53229.64,388.11,N,Y,2.0,733.51,1,Unpossessed,674,2500.03,1,Semi-Urban,1,88734.59,37260.75
M,37,1137.33,Low,Working,Laborers,Semi-Urban,105559.91,276.98,Y,N,4.0,662.41,0,Inactive,398,1137.33,1,Urban,1,127617.28,73891.94
F,28,2904.3,Low,Working,High skill tech staff,Semi-Urban,30388.58,364.35,Y,Y,2.0,679.23,1,Active,120,2904.3,1,Urban,1,57213.37,21272.01
F,48,4107.77,Low,Working,Accountants,Semi-Urban,131981.54,311.74,Y,N,2.0,810.96,1,Active,16,4107.77,4,Urban,1,190803.36,92387.08
F,19,2812.27,Low,Working,Sales staff,Semi-Urban,79800.85,450.63,N,Y,2.0,667.27,0,Inactive,973,2812.27,4,Semi-Urban,0,105200.9,0.0
F,44,1718.09,Low,Commercial associate,Laborers,Semi-Urban,35391.44,161.76,Y,N,2.0,676.35,0,Unpossessed,852,1718.09,1,Urban,0,57862.42,0.0
M,58,2189.35,Low,Working,Sales staff,Semi-Urban,28805.02,322.17,N,N,2.0,870.96,0,Active,250,2189.35,4,Semi-Urban,0,38948.27,25924.52
M,39,2699.0,Low,Working,Private service staff,Semi-Urban,84493.52,300.46,N,Y,3.0,812.84,1,Active,315,2699.0,3,Rural,1,-999.0,63370.14
F,23,2180.72,Low,Working,High skill tech staff,Semi-Urban,66724.54,-999.0,N,Y,2.0,750.58,1,Inactive,905,2180.72,2,Semi-Urban,1,116454.61,53379.63
F,30,1838.79,Low,Working,Laborers,Semi-Urban,59949.1,306.35,N,Y,3.0,700.22,0,Unpossessed,22,1838.79,1,Rural,0,66598.05,0.0
M,42,2019.52,Low,State servant,Core staff,Semi-Urban,31003.62,249.76,N,Y,4.0,632.51,0,Unpossessed,839,2019.52,2,Rural,1,48389.84,0.0
M,23,1973.26,Low,Working,Core staff,Rural,122613.48,638.59,N,Y,2.0,783.13,0,Active,730,1973.26,1,Semi-Urban,1,155579.13,91960.11
M,51,923.04,Low,State servant,Laborers,Semi-Urban,92988.09,296.98,N,Y,2.0,738.69,0,Unpossessed,389,923.04,2,Urban,1,162123.16,60442.26
M,49,2833.96,Low,State servant,High skill tech staff,Semi-Urban,42910.99,239.25,Y,Y,1.0,866.73,0,Inactive,760,2833.96,4,Semi-Urban,1,53509.06,32183.24
F,56,3270.27,Low,Working,Laborers,Semi-Urban,80183.02,400.73,Y,Y,4.0,717.51,0,Unpossessed,218,3270.27,2,Urban,1,144844.39,52118.96
M,18,1601.74,Low,State servant,Core staff,Semi-Urban,36877.23,186.46,N,Y,2.0,711.68,0,Active,917,1601.74,4,Urban,1,59851.47,25814.06
F,48,3257.51,Low,Commercial associate,Accountants,Urban,210875.85,672.38,N,N,1.0,815.92,0,Inactive,159,3257.51,3,Rural,1,265707.51,147613.1
M,57,3409.78,Low,Working,Managers,Semi-Urban,87887.46,426.39,Y,N,4.0,693.21,0,Inactive,138,3409.78,2,Rural,1,137711.85,61521.22
M,18,4727.0,Low,Working,High skill tech staff,Urban,113399.41,651.08,Y,Y,2.0,873.42,0,Unpossessed,348,4727.0,4,Urban,1,130064.55,96389.5
M,60,1834.82,Low,Working,Sales staff,Rural,38689.6,413.3,Y,N,3.0,665.27,0,Active,192,1834.82,1,Urban,1,60385.64,27082.72
F,36,2782.78,Low,Commercial associate,Accountants,Urban,52411.15,253.55,N,Y,2.0,845.98,0,Inactive,3,2782.78,1,Urban,1,-999.0,36687.8
M,18,2613.62,Low,Commercial associate,Sales staff,Rural,51570.66,272.47,N,Y,2.0,860.27,0,Active,126,2613.62,4,Rural,1,74454.78,38678.0
M,53,3387.35,Low,Working,Private service staff,Rural,108288.51,796.33,N,Y,2.0,747.25,0,Unpossessed,462,3387.35,3,Semi-Urban,1,202335.22,0.0
M,18,919.62,Low,Working,High skill tech staff,Semi-Urban,119111.72,381.31,N,N,3.0,776.96,0,Active,609,919.62,1,Urban,0,198730.34,0.0
M,25,2631.6,Low,Working,Laborers,Semi-Urban,267518.65,681.8,Y,Y,3.0,759.65,0,Unpossessed,394,2631.6,2,Urban,1,396062.02,214014.92
F,41,1960.42,Low,Commercial associate,Laborers,Rural,37050.07,454.92,Y,Y,1.0,706.99,0,Unpossessed,781,1960.42,1,Semi-Urban,1,68039.67,24082.55
M,30,1859.55,Low,Working,Accountants,Semi-Urban,129150.93,368.7,Y,Y,2.0,846.62,0,Inactive,339,1859.55,1,Urban,1,159529.63,96863.2
F,18,2802.52,Low,Commercial associate,Laborers,Semi-Urban,43494.31,451.26,Y,Y,1.0,692.87,1,Inactive,864,2802.52,2,Semi-Urban,1,80329.45,28271.3
F,28,1921.18,Low,Working,Sales staff,Semi-Urban,16468.79,197.43,N,Y,2.0,723.05,0,Unpossessed,257,1921.18,4,Urban,1,28692.18,11528.15
F,51,1967.79,Low,Commercial associate,Cooking staff,Urban,40273.3,281.12,N,Y,2.0,664.99,0,Inactive,454,1967.79,3,Rural,1,74508.56,0.0
M,37,2716.48,Low,Working,Managers,Rural,79949.77,259.99,Y,Y,2.0,598.15,1,Inactive,538,2716.48,3,Rural,1,143631.59,0.0
F,23,2402.38,Low,Commercial associate,Accountants,Semi-Urban,87278.42,447.04,N,Y,3.0,845.46,0,Inactive,774,2402.38,3,Urban,1,105312.83,65458.82
M,56,3618.68,Low,Commercial associate,Drivers,Semi-Urban,49215.41,304.8,Y,Y,3.0,634.88,0,Inactive,510,3618.68,3,Semi-Urban,1,80734.54,0.0
F,52,2432.76,Low,Commercial associate,High skill tech staff,Semi-Urban,39342.02,220.67,Y,N,4.0,730.2,0,Active,537,2432.76,2,Urban,1,58228.94,27539.41
F,19,1579.93,Low,State servant,Laborers,Semi-Urban,45989.37,371.44,Y,N,2.0,670.24,0,Active,916,1579.93,4,Semi-Urban,1,74669.84,29893.09
M,33,1285.83,Low,Working,Sales staff,Semi-Urban,61705.31,305.73,N,Y,2.0,695.44,0,Inactive,603,1285.83,2,Rural,0,86672.09,0.0
M,45,1938.62,Low,Commercial associate,Laborers,Semi-Urban,120309.25,335.44,Y,Y,3.0,674.0,0,Inactive,125,1938.62,2,Semi-Urban,1,142969.86,0.0
M,53,2038.02,Low,Working,Laborers,Rural,77823.1,537.72,Y,Y,2.0,705.03,1,Inactive,350,2038.02,1,Semi-Urban,1,133757.36,54476.17
F,54,2009.3,Low,State servant,Core staff,Semi-Urban,126147.87,592.28,Y,Y,2.0,587.63,0,Active,362,2009.3,4,Rural,0,149361.99,0.0
F,49,1565.38,Low,Working,Laborers,Semi-Urban,19116.52,165.74,Y,Y,1.0,718.17,1,Active,495,1565.38,1,Rural,1,34874.39,13381.56
F,21,2307.25,Low,Commercial associate,Security staff,Semi-Urban,33755.85,370.27,N,N,2.0,801.47,0,Unpossessed,433,2307.25,4,Urban,0,56636.05,0.0
F,54,3136.19,Low,Working,High skill tech staff,Rural,58334.87,312.15,N,Y,1.0,819.07,0,Active,931,3136.19,2,Urban,0,82937.36,0.0
F,37,5016.54,Low,Commercial associate,Managers,Semi-Urban,106062.25,873.25,N,N,1.0,772.2,1,Active,930,5016.54,3,Semi-Urban,1,163568.1,0.0
F,42,1029.01,Low,Working,Sales staff,Rural,25445.18,125.8,N,Y,3.0,721.14,0,Active,298,1029.01,1,Semi-Urban,1,41301.92,0.0
M,50,3983.16,Low,Commercial associate,Core staff,Semi-Urban,36483.51,428.74,N,Y,3.0,781.52,0,Active,585,3983.16,1,Urban,1,58465.53,29186.81
F,28,1233.41,Low,Working,Sales staff,Semi-Urban,35021.25,206.26,N,Y,2.0,651.01,0,Unpossessed,176,1233.41,3,Rural,1,47028.35,22763.81
F,26,2461.58,Low,Working,Sales staff,Semi-Urban,49549.37,354.87,N,Y,2.0,649.78,0,Inactive,743,2461.58,2,Rural,1,69007.01,0.0
F,55,1231.57,Low,Working,Laborers,Semi-Urban,38550.58,208.89,N,N,3.0,716.15,0,Unpossessed,399,1231.57,1,Urban,1,51412.93,0.0
M,42,1513.81,Low,Working,Drivers,Rural,74256.51,380.34,Y,Y,3.0,635.09,1,Unpossessed,721,1513.81,2,Urban,1,137117.69,0.0
M,44,2458.28,Low,Commercial associate,Security staff,Semi-Urban,63246.45,382.4,N,N,1.0,716.64,0,Unpossessed,580,2458.28,1,Rural,1,77569.57,0.0
F,45,2901.91,Low,Commercial associate,Core staff,Semi-Urban,111190.6,408.22,N,N,2.0,796.28,0,Active,24,2901.91,1,Semi-Urban,-999,148342.16,83392.95
F,39,5649.93,Low,State servant,Managers,Semi-Urban,65711.32,353.61,Y,N,3.0,673.17,1,Inactive,364,5649.93,2,Urban,1,112986.14,45997.92
F,31,2000.7,Low,Working,Core staff,Semi-Urban,62363.79,345.76,Y,Y,1.0,640.65,0,Active,733,2000.7,3,Rural,0,69966.87,0.0
M,58,2104.01,Low,Working,Laborers,Semi-Urban,26505.5,122.35,N,Y,3.0,691.45,0,Inactive,477,2104.01,2,Rural,1,38242.71,18553.85
F,26,3517.15,Low,Working,High skill tech staff,Semi-Urban,111502.73,612.88,Y,N,2.0,744.31,1,Inactive,386,3517.15,3,Semi-Urban,1,154439.62,72476.77
M,45,2043.67,Low,Commercial associate,Medicine staff,Semi-Urban,114426.12,397.22,N,Y,2.0,788.14,0,Inactive,858,2043.67,4,Urban,1,128933.13,91540.9
M,36,2779.56,Low,Working,Drivers,Semi-Urban,69229.27,294.02,Y,N,1.0,650.72,0,Unpossessed,937,2779.56,4,Semi-Urban,1,89542.93,44999.03
F,39,2461.69,Low,State servant,Core staff,Semi-Urban,30707.86,305.42,Y,N,4.0,734.92,0,Active,913,2461.69,4,Rural,1,42365.96,0.0
M,60,1343.05,Low,Working,High skill tech staff,Rural,63859.94,326.0,N,N,2.0,646.66,0,Inactive,469,1343.05,1,Semi-Urban,1,90957.55,0.0
M,27,1015.34,Low,Working,Sales staff,Rural,84670.57,299.69,N,Y,4.0,763.87,0,Unpossessed,642,1015.34,2,Rural,1,117789.72,59269.4
M,62,2322.76,Low,State servant,Medicine staff,Rural,110107.54,506.4,N,Y,4.0,696.32,0,Active,473,2322.76,3,Urban,1,183973.26,71569.9
M,64,910.08,Low,Working,Laborers,Semi-Urban,18957.24,135.97,Y,Y,4.0,731.75,0,Active,532,910.08,3,Rural,1,23976.43,0.0
M,40,1366.56,Low,Working,Laborers,Semi-Urban,76292.08,393.7,N,N,2.0,689.36,0,Unpossessed,790,1366.56,3,Rural,1,96383.23,53404.46
F,20,2339.26,Low,Working,Sales staff,Urban,25344.27,180.08,Y,Y,3.0,769.38,1,Active,599,2339.26,1,Rural,1,37422.16,17740.99
M,45,5099.74,Low,Working,Laborers,Semi-Urban,130124.73,487.24,Y,Y,2.0,661.91,0,Unpossessed,382,5099.74,1,Urban,1,146244.92,0.0
M,36,2742.41,Low,Working,Laborers,Semi-Urban,14398.85,176.46,Y,Y,2.0,808.87,0,Active,435,2742.41,2,Rural,1,18714.46,10079.2
F,43,2051.42,Low,Working,Laborers,Semi-Urban,38509.13,255.23,Y,Y,3.0,848.63,0,Active,173,2051.42,1,Urban,1,51203.15,28881.85
M,27,2323.69,Low,State servant,Managers,Rural,112691.52,329.51,Y,Y,2.0,840.69,0,Unpossessed,916,2323.69,4,Semi-Urban,1,137041.18,90153.22
F,18,3246.48,Low,Working,Laborers,Semi-Urban,77581.65,533.83,Y,Y,2.0,729.32,1,Active,757,3246.48,3,Rural,1,147026.35,0.0
M,18,3541.29,Low,Working,Sales staff,Semi-Urban,94720.7,416.06,N,N,3.0,841.74,0,Unpossessed,510,3541.29,3,Semi-Urban,1,118291.4,66304.49
F,58,4188.55,Low,Working,Managers,Semi-Urban,150378.27,439.1,Y,N,2.0,698.62,0,Active,373,4188.55,1,Semi-Urban,1,250116.22,97745.88
F,42,3126.99,Low,Working,Core staff,Semi-Urban,97955.12,586.78,Y,Y,2.0,776.35,0,Active,36,3126.99,2,Semi-Urban,0,184138.38,0.0
M,53,4881.4,Low,Working,Drivers,Semi-Urban,198455.91,594.98,Y,Y,3.0,736.75,0,Active,994,4881.4,2,Urban,1,341212.8,0.0
M,38,2518.77,Low,Working,Medicine staff,Rural,235201.94,632.35,Y,Y,2.0,830.41,1,Inactive,151,2518.77,3,Urban,1,376566.89,164641.36
M,56,3171.07,Low,Working,Accountants,Semi-Urban,121806.71,322.78,N,Y,1.0,860.5,0,Active,793,3171.07,1,Rural,1,172066.78,97445.37
F,25,2429.01,Low,Commercial associate,Managers,Semi-Urban,135196.57,413.72,Y,N,1.0,740.96,0,Unpossessed,185,2429.01,1,Urban,1,233369.89,94637.6
M,22,1964.85,Low,Working,Medicine staff,Semi-Urban,59207.94,281.69,N,Y,3.0,656.81,1,Inactive,991,1964.85,3,Urban,1,68642.66,38485.16
M,35,2641.08,Low,Working,Laborers,Semi-Urban,82295.98,418.82,Y,Y,3.0,684.17,0,Active,540,2641.08,4,Semi-Urban,1,125041.92,0.0
M,36,2425.32,Low,Working,Medicine staff,Urban,13552.22,129.32,N,N,2.0,854.34,1,Unpossessed,96,2425.32,2,Rural,0,15810.82,10164.16
M,56,2896.67,Low,Working,Laborers,Semi-Urban,17856.27,204.39,N,Y,2.0,642.12,0,Inactive,409,2896.67,3,Semi-Urban,1,23663.18,0.0
F,23,2489.39,Low,Working,Managers,Semi-Urban,92887.59,476.42,N,Y,3.0,796.7,1,Active,388,2489.39,3,Rural,1,154677.95,69665.69
F,35,2568.85,Low,Commercial associate,Drivers,Urban,26359.39,132.42,N,Y,4.0,629.54,0,Inactive,334,2568.85,1,Semi-Urban,-999,32085.21,0.0
F,28,2847.46,Low,Working,Drivers,Semi-Urban,82189.78,401.83,Y,Y,5.0,646.55,0,Inactive,600,2847.46,4,Semi-Urban,1,143279.27,0.0
F,22,1084.87,Low,Working,Sales staff,Rural,146913.57,613.3,N,N,4.0,725.2,1,Inactive,975,1084.87,1,Urban,-999,213715.19,95493.82
M,20,3459.26,Low,Working,Laborers,Semi-Urban,112886.52,371.98,N,Y,4.0,841.86,0,Unpossessed,340,3459.26,4,Semi-Urban,0,151036.19,0.0
M,40,2284.59,Low,Working,Laborers,Semi-Urban,75150.22,678.05,Y,Y,3.0,794.9,0,Inactive,202,2284.59,4,Urban,0,140781.63,0.0
M,22,1208.42,Low,Commercial associate,Medicine staff,Rural,112018.1,645.3,N,Y,2.0,746.81,0,Active,412,1208.42,3,Urban,1,189990.95,0.0
F,59,2156.46,Low,Commercial associate,Laborers,Urban,61567.17,310.41,N,Y,2.0,760.3,0,Active,220,2156.46,3,Semi-Urban,1,107789.7,46175.38
F,28,2243.89,Low,Working,Laborers,Rural,58410.39,133.11,N,N,2.0,640.87,0,Unpossessed,508,2243.89,4,Semi-Urban,1,84177.66,0.0
F,25,2680.02,Low,Working,High skill tech staff,Semi-Urban,40100.73,204.91,Y,Y,3.0,668.02,0,Inactive,490,2680.02,4,Rural,1,61411.4,28070.51
F,26,5445.6,Low,Commercial associate,Managers,Semi-Urban,81490.74,1118.79,Y,Y,4.0,722.17,0,Active,128,5445.6,1,Rural,1,132436.48,57043.52
M,40,1617.81,Low,Working,Secretaries,Semi-Urban,26593.48,141.31,N,Y,2.0,814.05,0,Unpossessed,260,1617.81,2,Semi-Urban,1,45361.8,18615.44
F,18,972.88,Low,Working,Laborers,Rural,66278.03,310.82,N,N,3.0,649.39,0,Active,800,972.88,3,Rural,1,74688.49,0.0
M,45,5215.98,Low,Working,Laborers,Urban,41428.17,166.64,Y,N,2.0,758.56,0,Inactive,127,5215.98,2,Rural,1,56559.87,31071.13
M,58,2551.06,Low,Working,Laborers,Semi-Urban,127627.34,365.74,N,Y,2.0,727.69,0,Unpossessed,294,2551.06,1,Semi-Urban,1,228791.69,0.0
M,20,1949.51,Low,Commercial associate,Sales staff,Semi-Urban,46601.08,345.6,Y,Y,4.0,777.15,1,Unpossessed,985,1949.51,3,Semi-Urban,1,84712.85,0.0
F,28,4978.12,Low,Working,Laborers,Semi-Urban,93624.39,446.05,N,Y,2.0,648.58,0,Inactive,873,4978.12,4,Urban,1,129127.18,0.0
F,45,1315.53,Low,Working,Medicine staff,Semi-Urban,38878.2,180.45,N,Y,2.0,758.18,0,Unpossessed,896,1315.53,2,Rural,1,63977.84,29158.65
M,50,2135.22,Low,Commercial associate,Sales staff,Semi-Urban,123043.44,359.59,N,N,1.0,728.63,0,Unpossessed,901,2135.22,1,Urban,0,199627.01,0.0
F,45,2307.66,Low,Working,Accountants,Rural,211884.07,538.63,N,N,2.0,744.21,0,Active,872,2307.66,4,Semi-Urban,1,344064.6,0.0
F,18,1682.31,Low,State servant,Core staff,Semi-Urban,145395.38,383.96,N,N,3.0,800.05,0,Unpossessed,811,1682.31,3,Rural,0,240334.07,0.0
M,49,1512.07,Low,Working,Core staff,Semi-Urban,24651.57,141.05,Y,Y,2.0,653.55,1,Unpossessed,408,1512.07,1,Urban,1,39825.48,0.0
M,56,1599.57,Low,Commercial associate,Core staff,Rural,64421.91,673.46,N,N,4.0,779.87,0,Unpossessed,927,1599.57,4,Rural,0,114406.6,0.0
M,38,1919.85,Low,Working,Laborers,Semi-Urban,31362.64,260.79,Y,Y,4.0,756.17,1,Unpossessed,483,1919.85,1,Rural,1,52756.02,21953.85
M,20,2430.61,Low,Commercial associate,Core staff,Semi-Urban,50101.9,245.38,N,Y,2.0,734.23,0,Unpossessed,613,2430.61,3,Urban,0,77964.49,0.0
M,46,4234.95,Low,Working,Drivers,Urban,133522.05,550.65,Y,Y,3.0,808.53,0,Active,486,4234.95,4,Rural,1,169571.79,106817.64
M,58,2374.62,Low,Working,Core staff,Semi-Urban,153043.29,563.3,Y,N,3.0,620.63,0,Unpossessed,187,2374.62,4,Urban,1,268251.61,0.0
M,45,1439.18,Low,Working,Laborers,Semi-Urban,46217.45,251.02,N,N,3.0,723.16,0,Active,789,1439.18,4,Rural,1,61435.15,30041.34
F,42,2748.36,Low,Working,Accountants,Semi-Urban,102330.51,523.44,Y,Y,2.0,803.85,0,Active,124,2748.36,3,Rural,0,151421.76,0.0
M,25,3509.39,Low,Commercial associate,Managers,Semi-Urban,176620.34,799.95,Y,Y,3.0,668.72,0,Unpossessed,613,3509.39,3,Urban,0,300463.01,0.0
M,62,3128.9,Low,Commercial associate,Drivers,Urban,185097.64,731.05,Y,Y,4.0,655.61,0,Inactive,657,3128.9,3,Semi-Urban,1,-999.0,129568.35
F,29,3984.93,Low,Commercial associate,Sales staff,Urban,103604.59,482.05,Y,N,2.0,731.99,0,Inactive,46,3984.93,2,Rural,1,129481.32,0.0
F,61,2097.83,Low,Commercial associate,Core staff,Semi-Urban,165954.58,599.46,N,N,2.0,830.37,0,Inactive,692,2097.83,3,Rural,1,297880.01,124465.94
F,32,1083.36,Low,Working,Cleaning staff,Rural,48151.66,203.06,N,N,3.0,623.7,0,Unpossessed,125,1083.36,2,Semi-Urban,1,55814.27,0.0
M,56,974.95,Low,Working,Core staff,Urban,25298.41,218.03,N,N,2.0,592.88,0,Active,260,974.95,2,Semi-Urban,0,44972.72,0.0
M,20,5084.27,Low,Commercial associate,Core staff,Urban,115779.45,903.37,N,Y,1.0,812.07,0,Active,805,5084.27,1,Urban,1,164620.58,81045.61
M,36,2361.35,Low,Commercial associate,Private service staff,Semi-Urban,151805.72,851.06,N,N,3.0,770.6,1,Active,711,2361.35,3,Urban,1,194209.89,113854.29
F,56,3307.18,Low,Commercial associate,Drivers,Semi-Urban,124511.7,361.14,N,Y,1.0,724.14,0,Active,225,3307.18,2,Rural,1,221080.23,80932.6
M,61,1555.04,Low,Working,Core staff,Semi-Urban,34000.86,179.02,N,Y,3.0,733.96,0,Active,314,1555.04,2,Urban,1,58343.76,23800.6
F,52,1839.75,Low,Working,Drivers,Semi-Urban,138675.24,439.69,Y,Y,3.0,723.57,0,Active,497,1839.75,1,Semi-Urban,1,197480.6,90138.91
M,53,3375.67,Low,Working,Accountants,Semi-Urban,152190.33,500.87,N,Y,2.0,837.68,1,Active,751,3375.67,3,Urban,0,260507.64,0.0
M,18,1562.31,Low,Working,Medicine staff,Rural,48582.25,182.02,Y,Y,2.0,721.21,0,Active,710,1562.31,1,Rural,1,77815.99,31578.46
F,43,9560.92,Low,Commercial associate,Managers,Urban,225973.78,529.64,Y,N,4.0,697.05,1,Inactive,611,9560.92,1,Semi-Urban,1,370197.93,146882.96
M,18,2842.6,Low,Commercial associate,Core staff,Semi-Urban,197844.67,571.52,N,Y,3.0,800.66,0,Active,110,2842.6,2,Semi-Urban,1,278485.48,148383.5
M,44,1473.62,Low,Working,Cooking staff,Semi-Urban,34128.47,312.6,N,Y,2.0,688.72,1,Unpossessed,46,1473.62,2,Rural,1,57798.08,22183.51
F,64,1900.48,Low,Commercial associate,High skill tech staff,Semi-Urban,18605.16,67.8,N,Y,2.0,766.23,0,Inactive,481,1900.48,2,Rural,0,28810.19,0.0
M,18,847.82,Low,Working,Cooking staff,Semi-Urban,31376.54,259.05,N,N,2.0,600.84,0,Inactive,953,847.82,3,Semi-Urban,1,45863.91,0.0
M,42,2082.69,Low,Working,Managers,Semi-Urban,44244.82,275.5,Y,Y,2.0,748.0,0,Inactive,662,2082.69,4,Semi-Urban,0,50809.03,0.0
M,29,3032.2,Low,Commercial associate,Managers,Semi-Urban,161651.3,940.31,Y,Y,4.0,734.02,1,Inactive,267,3032.2,2,Rural,1,191284.59,113155.91
F,43,8572.22,Low,State servant,High skill tech staff,Semi-Urban,215667.97,613.7,Y,Y,2.0,723.28,1,Unpossessed,231,8572.22,2,Rural,1,250685.32,150967.58
F,34,1301.7,Low,State servant,Managers,Rural,109089.67,565.21,Y,Y,2.0,763.95,0,Unpossessed,434,1301.7,3,Rural,1,122264.26,76362.77
M,57,1589.62,Low,Commercial associate,Sales staff,Rural,131352.15,361.02,Y,Y,3.0,615.61,0,Active,777,1589.62,1,Semi-Urban,1,187393.46,0.0
M,37,1899.47,Low,Working,Sales staff,Semi-Urban,22231.54,229.22,Y,N,1.0,757.73,1,Inactive,625,1899.47,4,Rural,0,35917.27,0.0
M,21,2113.97,Low,Commercial associate,Accountants,Semi-Urban,163936.73,498.11,N,Y,2.0,819.97,1,Unpossessed,651,2113.97,1,Semi-Urban,1,201517.6,114755.71
M,48,2949.97,Low,Commercial associate,Managers,Rural,122090.81,316.31,N,N,2.0,852.81,0,Inactive,590,2949.97,3,Urban,1,170338.26,85463.57
F,48,1415.08,Low,Working,Managers,Semi-Urban,35268.73,390.13,Y,Y,2.0,759.44,0,Active,887,1415.08,1,Rural,1,52232.9,26451.55
M,18,1060.03,Low,Working,Core staff,Semi-Urban,24585.84,136.13,N,Y,2.0,825.57,1,Unpossessed,355,1060.03,1,Semi-Urban,1,45521.88,17210.09
F,59,12159.73,Low,Commercial associate,Security staff,Urban,132037.6,629.97,N,Y,1.0,816.8,0,Unpossessed,884,12159.73,1,Urban,1,155929.64,99028.2
F,21,2362.78,Low,Working,Laborers,Semi-Urban,112397.81,781.55,Y,N,2.0,728.98,1,Unpossessed,105,2362.78,4,Semi-Urban,1,135660.93,78678.47
M,18,2347.96,Low,Commercial associate,Drivers,Semi-Urban,151311.03,530.44,Y,N,4.0,746.13,0,Inactive,206,2347.96,4,Semi-Urban,1,230388.72,98352.17
M,42,1929.96,Low,Working,Low-skill Laborers,Semi-Urban,28383.75,317.06,N,Y,2.0,635.7,0,Unpossessed,976,1929.96,4,Rural,1,39981.55,0.0
M,18,1908.75,Low,State servant,Core staff,Semi-Urban,54153.25,446.87,Y,N,2.0,616.97,0,Active,654,1908.75,3,Rural,0,98696.27,0.0
M,44,1764.38,Low,Working,Drivers,Rural,45434.66,196.81,Y,Y,3.0,612.45,0,Unpossessed,936,1764.38,1,Semi-Urban,1,81635.3,0.0
F,37,5664.0,Low,Commercial associate,Managers,Semi-Urban,166478.9,478.82,Y,Y,2.0,753.08,0,Active,599,5664.0,1,Rural,1,230812.03,133183.12
F,18,2094.09,Low,Working,Sales staff,Semi-Urban,47272.75,246.38,N,Y,4.0,743.71,0,Active,129,2094.09,4,Semi-Urban,1,73643.38,33090.92
M,45,1969.17,Low,Commercial associate,Sales staff,Semi-Urban,79066.98,348.5,Y,Y,3.0,584.56,1,Inactive,754,1969.17,4,Semi-Urban,1,109594.71,0.0
F,18,2772.21,Low,Commercial associate,Sales staff,Urban,190477.95,558.35,N,Y,3.0,843.1,0,Unpossessed,65,2772.21,3,Rural,1,349490.58,152382.36
F,47,2228.3,Low,Working,Sales staff,Rural,93744.75,706.98,N,N,4.0,743.71,0,Unpossessed,738,2228.3,1,Urban,1,111865.44,60934.09
F,54,1658.94,Low,Working,Private service staff,Rural,108377.73,337.6,N,Y,2.0,695.1,0,Inactive,731,1658.94,1,Urban,1,163058.01,75864.41
M,41,4219.55,Low,Working,Laborers,Semi-Urban,91409.27,425.26,N,N,2.0,705.84,0,Active,145,4219.55,1,Semi-Urban,1,114551.82,59416.03
M,18,3027.27,Low,Commercial associate,Drivers,Urban,73993.96,493.18,N,Y,1.0,632.4,0,Active,222,3027.27,1,Rural,0,125364.4,0.0
M,28,2826.07,Low,Working,Drivers,Semi-Urban,91296.94,439.49,Y,Y,4.0,673.93,0,Active,765,2826.07,3,Urban,1,115187.64,59343.01
F,64,3481.62,Low,Commercial associate,Drivers,Urban,74328.21,597.55,Y,N,2.0,682.06,0,Active,519,3481.62,1,Semi-Urban,1,87565.73,52029.75
F,47,2160.35,Low,Working,Laborers,Semi-Urban,117796.5,429.47,N,Y,3.0,813.24,0,Unpossessed,759,2160.35,1,Semi-Urban,1,160332.88,94237.2
F,47,3252.55,Low,Working,Drivers,Semi-Urban,107534.85,557.35,Y,N,2.0,689.42,0,Active,70,3252.55,4,Rural,1,172326.39,0.0
F,22,1440.54,Low,Working,Security staff,Rural,51391.54,351.76,N,N,3.0,662.76,0,Inactive,719,1440.54,4,Rural,1,62493.42,35974.08
F,18,3398.86,Low,Commercial associate,Managers,Semi-Urban,115616.99,390.94,Y,Y,2.0,821.79,0,Unpossessed,354,3398.86,3,Rural,1,176367.0,86712.74
F,38,3398.09,Low,Commercial associate,Managers,Semi-Urban,28271.94,125.87,Y,Y,3.0,773.38,0,Unpossessed,550,3398.09,3,Urban,1,50820.81,19790.36
M,51,3075.84,Low,Working,Cooking staff,Semi-Urban,70657.43,342.26,N,N,2.0,753.56,1,Active,141,3075.84,3,Urban,1,132890.94,49460.2
F,39,2353.68,Low,Working,Sales staff,Semi-Urban,19708.22,147.17,N,Y,2.0,733.26,0,Active,504,2353.68,1,Rural,1,29634.45,-999.0
M,38,1448.24,Low,Commercial associate,Drivers,Semi-Urban,53311.6,340.65,Y,Y,1.0,630.67,1,Unpossessed,6,1448.24,2,Rural,1,63976.31,0.0
M,18,2068.68,Low,State servant,Accountants,Urban,178106.37,572.09,N,Y,4.0,791.46,0,Unpossessed,124,2068.68,3,Rural,0,269723.77,0.0
